,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,"ERROR",,,,,,,,,,,,,"Carlos"
,,,,,,,,"Nota De Envio","0",,,,"Pedido tomado :",,,,,"Nro. Bultos:",,,,"0",,,,,"7186",,,"AncientWisdom.biz",,"http://www.ancientwisdom.biz/pics/",,,,,,,"DELIVERY NOTE","David"
,,,,,,,,"Costa Import S.L. Pol. Ind. Perez Texeira, C/ Leda, Nave 8-10, CP: 29006  Málaga",,,,,"Comprobado: Empaquetado:",,,,,"Peso:",,,,,,,,,"ERROR",,,,,,,,,,,,"DELIVERY NOTE","Valeria",,,,,,,,,,,,
,"Instrucciones",,,,,,,"CIF / IVA : ES B-92544691",,,,,,,,,,"Peso aprox.",,"289.4196",,,,,,,,,,,,,,,,,,,,"Jesus"
,,,,,,,,"Cliente","Hecho por:","    Nro. cliente",,,"   Pedido Nro","Order Date",,"Fecha Ped.",,,"Order Date",,"Order Date","Today is",,,,,,,,,,,,,,,,,,"Dany",,,,,,,,,"REQ. REGALO BIENVENIDA",,
,,"Carriage",,"Forma de Pago",,,,"Nombre de la Empresa","0","0",,"20200",,,"","41788",,,"Invoice Date",,,"41888",,,,,,,,,,,,,,,,,"SAMPLE ORDER","Lucia"
,,"113.373644",,"0",,,,"Dirección",,"Instrucciones Especiales",,,,,,,,,,,,,,,,,,,,,"1",,,,,,,,,"Borja"
,"+","0.0733932391598717",,"0",,,,"0",,"0",,,,,,"Cargo Min.",,"Sub Total",,"1544.74234",,"Adj Sord","Plus Balear","1",,,,,"Coste de Transporte Aprox",,"1",,,,,,,,,"Trini"
,"25.725","Pcont","0","Pedido Estandar",,,,"Dirección",,,,,,,,"S/C",,"IVA",,"324.3958914",,,"0","1",,,"Apr-02","15","Coste Base","6.3500048828125",,,,,,,,,,
,"27.0725","1431.368696","0","(Mirar Abajo)",,,,"Ciudad",,"C.I.F. / N.I.F.",,,,,,"0",," ",,"0",,"0","0",,,,,,"Cost per KG","0.390000305175781",,,,,,,,,,,,"Internet"
,"o","0.926606760840128",,,,,,"Código Postal",,"noCif",,,,,,"Portes",," ",,"0",,"Adj Carriage",,,,,,,,"1",,,,,,,,,,
,,,,,,,,,,,,,,,,"gratis",,"A pagar",,"1869.1382314",,,"Gratis",,,,,,,,,,,,,,,,,
,,,,,,,,"Pais",,,,,,,,"0",,"PD: No es su factura",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,"0",,"Total Unids.",,,,,,"Precio Neto",,"Valor Venta Publico",,,,,"Credit","Retail Value",,,,"%Bcio","coste prod.","113.373644","Total lost",,,"Test Add","test2",,,,,
,,,,,,,,"Ciudad",,"118","0","0","0","118",,"1544.74234",,"3227.1524",,,,,"Order No","3227.1524",,,,,,"289.4196","Order Value",,,"2","1","1",,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Retailers","List","order",,"Referencia","W","Unid.","Descripcion","Coste","Pedido","Repitan","Prod'tn","Abono","Total",,"Valor ",,"PVP",,,,"Apx Weight","289.4196",,"Sales V/unit","Cost","Margin%",,"Weight KGs","Total weight","0","value",,,"790.587","25.725","27.0725",,,
"4.57250244140625","0.46997995991984",,"0","Indonesia","Perla-10",,"1","Collar Perla y Nacar - Estampado Cebra","2.28000122070313",,,,,"0",,"0",,"4.99000244140625",,,,,"Indonesia","0","2.28","0.810000610351563","0.644736842105263","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"3.875","0.46997995991984",,"0","Indonesia","Perla-11",,"1","Collar Perla y Nacar - Caracol","2.28000122070313",,,,,"0",,"0",,"4.99000244140625",,,,,"Indonesia","0","2.28","0.810000610351563","0.644736842105263","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"9.6875","0.46997995991984",,"0",,"Perla-12",,"1","Collar Perla y Nacar - Morado","2.28000122070313",,,,,"0",,"0",,"4.99000244140625",,,,,"Indonesia","0","2.28","0.810000610351563","0.644736842105263","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"9.6875","0.46997995991984",,"0","Indonesia","Perla-13",,"1","Collar Perla y Nacar - Araña","2.28000122070313",,,,,"0",,"0",,"4.99000244140625",,,,,"Indonesia","0","2.28","0.810000610351563","0.644736842105263","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"4.57250244140625","0.46997995991984",,"0","Indonesia","Perla-14",,"1","Collar Perla y Nacar - Concha","2.28000122070313",,,,,"0",,"0",,"4.99000244140625",,,,,"Indonesia","0","2.28","0.810000610351563","0.644736842105263","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"4.57250244140625","0.46997995991984",,"0","Indonesia","Perla-15",,"1","Collar Perla y Nacar - Ying yang","2.28000122070313",,,,,"0",,"0",,"4.99000244140625",,,,,"Indonesia","0","2.28","0.810000610351563","0.644736842105263","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"0",,,"0","0",,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,"0",,,,"0","0","0","0","0",,
"5.8125","Pulseras Perla",,"0",,"PERLAB",,,"Pulsera Perla y Nacar","Total No:","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,"1;25"
"9.6875","0.629787234042553",,"0",,"PerlaB-01",,"3","Pulsera Perla y Nacar - Cebra","6",,,,"0","0",,"0",,"4.7",,"0.25",,,"Indonesia","0","1.5","0.660000610351563","0.56","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"9.6875","0.629787234042553",,"0","Indonesia","PerlaB-02",,"3","Pulsera Perla y Nacar - Titanio","6",,,,,"0",,"0",,"4.7",,"0.25",,,"Indonesia","0","1.5","0.660000610351563","0.56","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"4.57250244140625","0.629787234042553",,"0","Indonesia","PerlaB-03",,"3","Pulsera Perla y Nacar - Marfil","6",,,,,"0",,"0",,"4.7",,"0.25",,,"Indonesia","0","1.5","0.660000610351563","0.56","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"3.875","0.629787234042553",,"0","Indonesia","PerlaB-04",,"3","Pulsera Perla y Nacar - Verde Agua","6",,,,,"0",,"0",,"4.7",,"0.25",,,"Indonesia","0","1.5","0.660000610351563","0.56","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"3.875","0.629787234042553",,"0","Indonesia","PerlaB-05",,"3","Pulsera Perla y Nacar - Multi Cuentas","6",,,,,"0",,"0",,"4.7",,"0.25",,,"Indonesia","0","1.5","0.660000610351563","0.56","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"0",,,"0","Awchina",,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,"0",,,,"0","0","0","0","0",,
"5.8125","Pulseras Feng Shui",,"0",,"BFG",,,"Pulseras Madera Feng Shui de la Suerte","Total No:","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,
"9.6875","0.438981818181818",,"0",,"BFG-01",,"5","Pulseras Feng Shui de la Suerte - Negra","3.99000244140625",,,,,"0",,"0",,"1.65000122070312",,,,,"Indonesia","0","0.798","0.280000152587891","0.649122807017544","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"9.6875","0.438981818181818",,"0","Indonesia","BFG-02",,"5","Pulseras Feng Shui de la Suerte - Verde","3.99000244140625",,,,,"0",,"0",,"1.65000122070312",,,,,"Indonesia","0","0.798","0.280000152587891","0.649122807017544","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"4.57250244140625","0.438981818181818",,"0","Indonesia","BFG-03",,"5","Pulseras Feng Shui de la Suerte - Rubí","3.99000244140625",,,,,"0",,"0",,"1.65000122070312",,,,,"Indonesia","0","0.798","0.280000152587891","0.649122807017544","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"3.875","0.438981818181818",,"0","Indonesia","BFG-04",,"5","Pulseras Feng Shui de la Suerte - Naranja","3.99000244140625",,,,,"0",,"0",,"1.65000122070312",,,,,"Indonesia","0","0.798","0.280000152587891","0.649122807017544","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"3.875","0.438981818181818",,"0","Indonesia","BFG-05",,"5","Pulseras Feng Shui de la Suerte - Pistacho","3.99000244140625",,,,,"0",,"0",,"1.65000122070312",,,,,"Indonesia","0","0.798","0.280000152587891","0.649122807017544","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"3.875","0.438981818181818",,"0","Indonesia","BFG-06",,"5","Pulseras Feng Shui de la Suerte - Morado","3.99000244140625",,,,,"0",,"0",,"1.65000122070312",,,,,"Indonesia","0","0.798","0.280000152587891","0.649122807017544","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"0",,,"0","Awchina",,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,"0",,,,"0","0","0","0","0",,
"5.8125","Brazalete Multicuentas",,"0",,"BBD",,,"Brazalete Elástico Multicuentas con cierre Madera","Total No:","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,"1;25"
"9.6875","0.6404",,"0",,"BBD-01",,"3","Brazalete Multicuentas - Marino","4.65000244140625",,,,,"0",,"0",,"3.75",,"0.25",,,"Indonesia","0","1.1625","0.5","0.56989247311828","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"9.6875","0.6404",,"0","Indonesia","BBD-02",,"3","Brazalete Multicuentas - Tutti Frutti","4.65000244140625",,,,,"0",,"0",,"3.75",,"0.25",,,"Indonesia","0","1.1625","0.5","0.56989247311828","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"4.57250244140625","0.6404",,"0","Indonesia","BBD-03",,"3","Brazalete Multicuentas - Naranja","4.65000244140625",,,,,"0",,"0",,"3.75",,"0.25",,,"Indonesia","0","1.1625","0.5","0.56989247311828","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"3.875","0.6404",,"0","Indonesia","BBD-04",,"3","Brazalete Multicuentas - Rosa","4.65000244140625",,,,,"0",,"0",,"3.75",,"0.25",,,"Indonesia","0","1.1625","0.5","0.56989247311828","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"3.875","0.6404",,"0","Indonesia","BBD-05",,"3","Brazalete Multicuentas - Traslúcido","4.65000244140625",,,,,"0",,"0",,"3.75",,"0.25",,,"Indonesia","0","1.1625","0.5","0.56989247311828","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"3.875","0.6404",,"0","Indonesia","BBD-06",,"3","Brazalete Multicuentas - Tierra","4.65000244140625",,,,,"0",,"0",,"3.75",,"0.25",,,"Indonesia","0","1.1625","0.5","0.56989247311828","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"3.875","0.6404",,"0","Indonesia","BBD-07",,"3","Brazalete Multicuentas - Ámbar","4.65000244140625",,,,,"0",,"0",,"3.75",,"0.25",,,"Indonesia","0","1.1625","0.5","0.56989247311828","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"3.875","0.6404",,"0","Indonesia","BBD-08",,"3","Brazalete Multicuentas - Azul","4.65000244140625",,,,,"0",,"0",,"3.75",,"0.25",,,"Indonesia","0","1.1625","0.5","0.56989247311828","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"0",,,"0","Awchina",,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,"0",,,,"0","0","0","0","0",,
"5.8125","Pinchos para Cabello",,"0",,"florst",,,"Pinchos para Cabello","Total No:","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,
"9.6875","0.405128205128205",,"0",,"florst-01",,"10","Pinchos para Cabello","10",,,,,"0",,"0",,"1.95000122070312",,,,,"Indonesia","0","1","0.460000305175781","0.54","0","0.150000076293945","0","0",,,,"0","0","0","0","0",,
"0",,,"0","Awchina",,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,"0",,,,"0","0","0","0","0",,
"5.8125","Retro Steampunk",,"0",,"Hids",,,"Colgantes Secretos Ocultos - Cajitas y Cofrecitos","Total No:","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,"1;30"
"9.6875","0.557090909090909",,"0",,"Hids-01",,"5","Colgantes - Cofre del Tesoro","7.5",,,,,"0",,"0",,"2.75",,"0.300000152587891",,,"Awchina","0","1.05","0.360000305175781","0.657142857142857","0",,"0","0",,,,"0","0","0","0","0",,
"9.6875","0.557090909090909",,"0",,"Hids-02",,"5","Colgantes - Cofre del Tesoro Corazón","7.5",,,,,"0",,"0",,"2.75",,"0.300000152587891",,,"Awchina","0","1.05","0.360000305175781","0.657142857142857","0",,"0","0",,,,"0","0","0","0","0",,
"4.57250244140625","0.557090909090909",,"0",,"Hids-03",,"5","Colgantes - Tesoro Corazones de Latón","7.5",,,,,"0",,"0",,"2.75",,"0.300000152587891",,,"Awchina","0","1.05","0.320000305175781","0.695238095238095","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.557090909090909",,"0",,"Hids-04",,"5","Colgantes - Tesoro Floral","7.5",,,,,"0",,"0",,"2.75",,"0.300000152587891",,,"Awchina","0","1.05","0.320000305175781","0.695238095238095","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.557090909090909",,"0",,"Hids-05",,"5","Colgantes - Caja Paz","7.5",,,,,"0",,"0",,"2.75",,"0.300000152587891",,,"Awchina","0","1.05","0.320000305175781","0.695238095238095","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.557090909090909",,"0",,"Hids-06",,"5","Colgantes - Mariquita","7.5",,,,,"0",,"0",,"2.75",,"0.300000152587891",,,"Awchina","0","1.05","0.410000305175781","0.60952380952381","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.557090909090909",,"0",,"Hids-07",,"5","Colgantes - I Love","7.5",,,,,"0",,"0",,"2.75",,"0.300000152587891",,,"Awchina","0","1.05","0.410000305175781","0.60952380952381","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.557090909090909",,"0",,"Hids-08",,"5","Colgantes - Jaula","7.5",,,,,"0",,"0",,"2.75",,"0.300000152587891",,,"Awchina","0","1.05","0.410000305175781","0.60952380952381","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.557090909090909",,"0",,"Hids-09",,"5","Colgantes - Bola adornada","7.5",,,,,"0",,"0",,"2.75",,"0.300000152587891",,,"Awchina","0","1.05","0.410000305175781","0.60952380952381","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.557090909090909",,"0",,"Hids-10",,"5","Colgantes - Corazón","7.5",,,,,"0",,"0",,"2.75",,"0.300000152587891",,,"Awchina","0","1.05","0.320000305175781","0.695238095238095","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.557090909090909",,"0",,"Hids-11",,"5","Colgantes - Corazón Cobre","7.5",,,,,"0",,"0",,"2.75",,"0.300000152587891",,,"Awchina","0","1.05","0.320000305175781","0.695238095238095","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.557090909090909",,"0",,"Hids-12",,"5","Colgantes - Corazón Wish box","7.5",,,,,"0",,"0",,"2.75",,"0.300000152587891",,,"Awchina","0","1.05","0.320000305175781","0.695238095238095","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.623527272727273",,"0",,"Hids-mix",,"36","Colgantes - Variados","45.9000390625",,,,,"0",,"0",,"2.75",,"0.300000152587891",,,"Awchina","0","0.8925","0.320000305175781","0.641456582633053","0",,"0","0",,,,"0","0","0","0","0",,
"0",,,"0","Awchina",,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,"0",,,,"0","0","0","0","0",,
"5.8125","Collares,pulseras",,"0",,"FSTY",,,"Collares,pulseras y anillos Tailandeses","Total No:","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,
"9.6875","0.402226391494684",,"0",,"FSTY-01",,"1","Collar Venecia Bolitas Turquesas","8.2400048828125",,,,,"0",,"0",,"15.990009765625",,,,,"Thailandia","0","8.24","4.63000244140625","0.438106796116505","0",,"0","0",,,,"0","0","0","0","0",,
"9.6875","0.402226391494684",,"0",,"FSTY-02",,"1","Collar Venecia Bolitas Coral ","8.2400048828125",,,,,"0",,"0",,"15.990009765625",,,,,"Thailandia","0","8.24","4.63000244140625","0.438106796116505","0",,"0","0",,,,"0","0","0","0","0",,
"4.57250244140625","0.402226391494684",,"0",,"FSTY-03",,"1","Collar Venecia Bolitas Tierra / Pistacho","8.2400048828125",,,,,"0",,"0",,"15.990009765625",,,,,"Thailandia","0","8.24","4.63000244140625","0.438106796116505","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.402226391494684",,"0",,"FSTY-04",,"1","Collar Venecia Bolitas Coral / Turquesa","8.2400048828125",,,,,"0",,"0",,"15.990009765625",,,,,"Thailandia","0","8.24","4.63000244140625","0.438106796116505","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.402226391494684",,"0",,"FSTY-05",,"1","Collar Venecia Cristales Multicolor","8.2400048828125",,,,,"0",,"0",,"15.990009765625",,,,,"Thailandia","0","8.24","4.63000244140625","0.438106796116505","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.395288220551379",,"0",,"FSTY-06",,"1","Anillo Venecia Flor Turquesa ","2.08000122070312",,,,,"0",,"0",,"3.99000244140625",,,,,"Thailandia","0","2.08","1.16000061035156","0.442307692307692","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.395288220551379",,"0",,"FSTY-07",,"1","Anillo Venecia Flor Coarl","2.08000122070312",,,,,"0",,"0",,"3.99000244140625",,,,,"Thailandia","0","2.08","1.16000061035156","0.442307692307692","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.395288220551379",,"0",,"FSTY-08",,"1","Anillo Venecia Flor Tierra / Pistacho","2.08000122070312",,,,,"0",,"0",,"3.99000244140625",,,,,"Thailandia","0","2.08","1.16000061035156","0.442307692307692","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.395288220551379",,"0",,"FSTY-09",,"1","Anillo Venecia Flor Coral / Turquesa","2.08000122070312",,,,,"0",,"0",,"3.99000244140625",,,,,"Thailandia","0","2.08","1.16000061035156","0.442307692307692","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.395288220551379",,"0",,"FSTY-10",,"1","Anillo Venecia Flor Multicolor","2.08000122070312",,,,,"0",,"0",,"3.99000244140625",,,,,"Thailandia","0","2.08","1.16000061035156","0.442307692307692","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.41806574559314",,"0",,"FSTY-11",,"1","Collar Flor Tailandesa Esmeralda","10.530009765625",,,,,"0",,"0",,"20.99001953125",,,,,"Thailandia","0","10.53","5.7900048828125","0.45014245014245","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.41806574559314",,"0",,"FSTY-12",,"1","Collar Flor Tailandesa Marfil","10.530009765625",,,,,"0",,"0",,"20.99001953125",,,,,"Thailandia","0","10.53","5.7900048828125","0.45014245014245","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.41806574559314",,"0",,"FSTY-13",,"1","Collar Flor Tailandesa Coral","10.530009765625",,,,,"0",,"0",,"20.99001953125",,,,,"Thailandia","0","10.53","5.7900048828125","0.45014245014245","0",,"0","0",,,,"0","0","0","0","0",,
"4.57250244140625","0.395329441201001",,"0",,"FSTY-14",,"1","Pulsera Flor Tailandesa Esmeralda","6.25",,,,,"0",,"0",,"11.990009765625",,,,,"Thailandia","0","6.25","3.47000244140625","0.4448","0",,"0","0",,,,"0","0","0","0","0",,
"4.57250244140625","0.395329441201001",,"0",,"FSTY-15",,"1","Pulsera Flor Tailandesa Marfil","6.25",,,,,"0",,"0",,"11.990009765625",,,,,"Thailandia","0","6.25","3.47000244140625","0.4448","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.395329441201001",,"0",,"FSTY-16",,"1","Pulsera Flor Tailandesa Coral","6.25",,,,,"0",,"0",,"11.990009765625",,,,,"Thailandia","0","6.25","3.47000244140625","0.4448","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.417862032648763",,"0",,"FSTY-17",,"1","Collar Corazón Marfil con Lágrimas Turquesas","9.5300048828125",,,,,"0",,"0",,"18.990009765625",,,,,"Thailandia","0","9.53","5.2100048828125","0.453305351521511","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.417862032648763",,"0",,"FSTY-18",,"1","Collar Corazón Marfil con Lágrimas Coral","9.5300048828125",,,,,"0",,"0",,"18.990009765625",,,,,"Thailandia","0","9.53","5.2100048828125","0.453305351521511","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.39553967119371",,"0",,"FSTY-19",,"1","Pulsera Griega Turquesa y Marfil","7.2900048828125",,,,,"0",,"0",,"13.990009765625",,,,,"Thailandia","0","7.29","4.05000244140625","0.444444444444444","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.39553967119371",,"0",,"FSTY-20",,"1","Pulsera Griega Coral y Marfil","7.2900048828125",,,,,"0",,"0",,"13.990009765625",,,,,"Thailandia","0","7.29","4.05000244140625","0.444444444444444","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.436571428571429",,"0",,"FSTY-21",,"1","Anillo Flor Tailandesa Turquesa","1.87000122070313",,,,,"0",,"0",,"3.85000244140625",,,,,"Thailandia","0","1.87","1.01000061035156","0.459893048128342","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.436571428571429",,"0",,"FSTY-22",,"1","Anillo Flor Tailandesa Coral","1.87000122070313",,,,,"0",,"0",,"3.85000244140625",,,,,"Thailandia","0","1.87","1.01000061035156","0.459893048128342","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.395288220551379",,"0",,"FSTY-23",,"1","Anillo Margarita Marfil Y Turquesa","2.08000122070312",,,,,"0",,"0",,"3.99000244140625",,,,,"Thailandia","0","2.08","1.16000061035156","0.442307692307692","0",,"0","0",,,,"0","0","0","0","0",,
"9.6875","0.395288220551379",,"0",,"FSTY-24",,"1","Anillo Margarita Marfil Y Coral","2.08000122070312",,,,,"0",,"0",,"3.99000244140625",,,,,"Thailandia","0","2.08","1.16000061035156","0.442307692307692","0",,"0","0",,,,"0","0","0","0","0",,
"9.6875","0.418837675350701",,"0",,"FSTY-25",,"1","Collar ""ELEGANT"" Piedras Coral  ","12.5",,,,,"0",,"0",,"24.95001953125",,,,,"Thailandia","0","12.5","6.9400048828125","0.4448","0",,"0","0",,,,"0","0","0","0","0",,
"4.57250244140625","0.418837675350701",,"0",,"FSTY-26",,"1","Collar ""ELEGANT"" Bolitas Marfil","12.5",,,,,"0",,"0",,"24.95001953125",,,,,"Thailandia","0","12.5","6.9400048828125","0.4448","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.418837675350701",,"0",,"FSTY-27",,"1","Collar ""ELEGANT"" Piedras Coral y Turquesa","12.5",,,,,"0",,"0",,"24.95001953125",,,,,"Thailandia","0","12.5","6.9400048828125","0.4448","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.418837675350701",,"0",,"FSTY-28",,"1","Collar ""ELEGANT"" Cristales Arcoiris","12.5",,,,,"0",,"0",,"24.95001953125",,,,,"Thailandia","0","12.5","6.9400048828125","0.4448","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.422274509803922",,"0",,"FSTY-29",,"1","Pulsera ""ELEGANT"" Triangulo Coral  ","6.3500048828125",,,,,"0",,"0",,"12.75",,,,,"Thailandia","0","6.35","3.47000244140625","0.453543307086614","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.422274509803922",,"0",,"FSTY-30",,"1","Pulsera ""ELEGANT"" Triangulo Marfil","6.3500048828125",,,,,"0",,"0",,"12.75",,,,,"Thailandia","0","6.35","3.47000244140625","0.453543307086614","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.422274509803922",,"0",,"FSTY-31",,"1","Pulsera ""ELEGANT"" Triangulo Coral y Turquesa","6.3500048828125",,,,,"0",,"0",,"12.75",,,,,"Thailandia","0","6.35","3.47000244140625","0.453543307086614","0",,"0","0",,,,"0","0","0","0","0",,
"3.875","0.422274509803922",,"0",,"FSTY-32",,"1","Pulsera ""ELEGANT"" Triangulo  Arcoiris","6.3500048828125",,,,,"0",,"0",,"12.75",,,,,"Thailandia","0","6.35","3.47000244140625","0.453543307086614","0",,"0","0",,,,"0","0","0","0","0",,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Ojo Turco",,"0",,"MEYE",,,"Acsesorios Ojo Turco","Total No:","0",,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,
,"0.472727272727273",,"0","AWChina","MEYE-01",,"3","3 Manos de Fatima Con Cascabeles Mayor a Menor","4.75909090909091",,,,,"0",,"0",,"3.49000244140625",,,,,"AWChina","0","1.58636363636364","0.513621947814426","0.676226852380591","0","1.158","0","0",,,,"0","0","0","0","0",,
,"0.472727272727273",,"0","AWChina","MEYE-02",,"3","7 Elefantes de Metal y Ojo Turco menor a Mayor","6.12272727272727",,,,,"0",,"0",,"4.49000244140625",,,,,"AWChina","0","2.04090909090909","0.608236517148662","0.701977653067471","0","0.096","0","0",,,,"0","0","0","0","0",,
,"0.472727272727273",,"0","AWChina","MEYE-03",,"3","Gran Ojo Turco Casa/Negocio","7.48636363636364",,,,,"0",,"0",,"5.4900048828125",,,,,"AWChina","0","2.49545454545455","0.756916554673891","0.696681890658914","0","1.11000061035156","0","0",,,,"0","0","0","0","0",,
,"0.472727272727273",,"0",,"MEYE-05",,"3","Mano de Fatima Azul con cascabeles  casa/Negocio","4.07727272727273",,,,,"0",,"0",,"2.99000244140625",,,,,"AWChina","0","1.35909090909091","0.378458277336945","0.721535715671813","0","1.288","0","0",,,,"0","0","0","0","0",,
,"0.472727272727273",,"0","AWChina","MEYE-06",,"5","Herradura de Metal y Ojos Turcos Coche/Casa","4.52272727272727",,,,,"0",,"0",,"1.99000122070313",,,,,"AWChina","0","0.904545454545455","0.243294606859465","0.731031087894059","0","1.10500061035156","0","0",,,,"0","0","0","0","0",,
,"0.472727272727273",,"0","AWChina","MEYE-07",,"5","Herradura de Pasta Azul Con Corazón","3.97727272727273",,,,,"0",,"0",,"1.75",,,,,"AWChina","0","0.795454545454545","0.216261872763969","0.728127931382439","0","1.57000122070313","0","0",,,,"0","0","0","0","0",,
,"0.472727272727273",,"0","AWChina","MEYE-09",,"5","Herradura de Pasta Grande Protectora Coche/Casa","5.65909090909091",,,,,"0",,"0",,"2.49000122070313",,,,,"AWChina","0","1.13181818181818","0.351425543241449","0.689503536091892","0","1.90000122070312","0","0",,,,"0","0","0","0","0",,
,"0.472727272727273",,"0","AWChina","MEYE-10",,"10","Mano de Fatima Pequeña Con Cascabeles Coche/Casa","4.5",,,,,"0",,"0",,"0.990000610351563",,,,,"AWChina","0","0.45","0.121647303429732","0.729672659045039","0","1.57000122070313","0","0",,,,"0","0","0","0","0",,
,"0.472727272727273",,"0","AWChina","MEYE-11",,"10","Mano de Fatima Mediana Con Cascabeles","7.95454545454545",,,,,"0",,"0",,"1.75",,,,,"AWChina","0","0.795454545454545","0.216261872763969","0.728127931382439","0","1.90000122070312","0","0",,,,"0","0","0","0","0",,
,"0.472727272727273",,"0","AWChina","MEYE-12",,"10"," Mano de Fatima Grande Con Cascabeles","12.5",,,,,"0",,"0",,"2.75",,,,,"AWChina","0","1.25","0.351425543241449","0.718859565406841","0","1.57000122070313","0","0",,,,"0","0","0","0","0",,
,"0.472727272727273",,"0","AWChina","MEYE-13",,"10","Ojos Protectores Casa/Coche","12.5",,,,,"0",,"0",,"2.75",,,,,"AWChina","0","1.25","0.351425543241449","0.718859565406841","0","1.90000122070312","0","0",,,,"0","0","0","0","0",,
